token,predicted_tag,source
ugujil,NN,outahajala.csv
sskmaḍn,VB,outahajala.csv
ul,NN,outahajala.csv
inu,DT,outahajala.csv
.,PUNC,outahajala.csv
ig,C,outahajala.csv
ḍṛn,VB,outahajala.csv
xf,S,outahajala.csv
wakal,NN,outahajala.csv
",",PUNC,outahajala.csv
ad,PRPR,outahajala.csv
kmḍn,VB,outahajala.csv
imɣayn,NN,outahajala.csv
",",PUNC,outahajala.csv
tbdd,VB,outahajala.csv
tudrt,NN,outahajala.csv
!,PUNC,outahajala.csv
”,PUNC,outahajala.csv
tḍṛ,VB,outahajala.csv
d,PROR,outahajala.csv
tziri,NN,outahajala.csv
",",PUNC,outahajala.csv
tisi,VB,outahajala.csv
imṭṭawn,NN,outahajala.csv
n,S,outahajala.csv
yigigil,NN,outahajala.csv
ɣr,S,outahajala.csv
ignna,NN,outahajala.csv
.,PUNC,outahajala.csv
﻿uluy,NN,outahajala.csv
n,S,outahajala.csv
baddu,NNP,outahajala.csv
msasan,VB,outahajala.csv
inlmadn,NN,outahajala.csv
ad,PRPR,outahajala.csv
alin,VB,outahajala.csv
ɣr,S,outahajala.csv
adrar,NN,outahajala.csv
n,S,outahajala.csv
baddu,NNP,outahajala.csv
g,S,outahajala.csv
tnuṛzmt,NN,outahajala.csv
n,S,outahajala.csv
unbdu,NN,outahajala.csv
nna,REL,outahajala.csv
ay,FOC,outahajala.csv
izrin,VBP,outahajala.csv
.,PUNC,outahajala.csv
qqaḥ,DT,outahajala.csv
nnsn,DT,outahajala.csv
usin,VB,outahajala.csv
taggwat,NN,outahajala.csv
xf,S,outahajala.csv
tadawt,NN,outahajala.csv
",",PUNC,outahajala.csv
lsan,VB,outahajala.csv
ifɣras,NN,outahajala.csv
n,S,outahajala.csv
twada,NN,outahajala.csv
.,PUNC,outahajala.csv
agd,ADV,outahajala.csv
yan,DT,outahajala.csv
digsn,S_PP,outahajala.csv
ur,NEG,outahajala.csv
iri,VB,outahajala.csv
ad,PRPR,outahajala.csv
iqqim,VB,outahajala.csv
g,S,outahajala.csv
iɣrm,NN,outahajala.csv
.,PUNC,outahajala.csv
tnna,VB,outahajala.csv
asn,S_PP,outahajala.csv
tilila,NNP,outahajala.csv
:,PUNC,outahajala.csv
-,PUNC,outahajala.csv
tuf,VB,outahajala.csv
twada,NN,outahajala.csv
g,S,outahajala.csv
udrar,NN,outahajala.csv
urar,NN,outahajala.csv
n,S,outahajala.csv
tkurt,NN,outahajala.csv
.,PUNC,outahajala.csv
uluy,NN,outahajala.csv
n,S,outahajala.csv
baddu,NNP,outahajala.csv
",",PUNC,outahajala.csv
ad,PRPR,outahajala.csv
kn,PP,outahajala.csv
issidi,VB,outahajala.csv
isslmd,VB,outahajala.csv
awn,S_PP,outahajala.csv
yan,DT,outahajala.csv
umur,NN,outahajala.csv
n,S,outahajala.csv
umzruy,NN,outahajala.csv
n,S,outahajala.csv
tmazirt,NN,outahajala.csv
nnɣ,DT,outahajala.csv
.,PUNC,outahajala.csv
ufan,VB,outahajala.csv
digs,S_PP,outahajala.csv
izaykkutn,NN,outahajala.csv
nnɣ,DT,outahajala.csv
timitar,NN,outahajala.csv
n,S,outahajala.csv
iniɣan,NN,outahajala.csv
.,PUNC,outahajala.csv
irar,VB,outahajala.csv
as,S_PP,outahajala.csv
yidir,NNP,outahajala.csv
:,PUNC,outahajala.csv
-,PUNC,outahajala.csv
hat,C,outahajala.csv
baddu,NNP,outahajala.csv
ay,FOC,outahajala.csv
g,S,outahajala.csv
mmutn,VB,outahajala.csv
cigan,ADV,outahajala.csv
n,S,outahajala.csv
imzwura,NN,outahajala.csv
nnɣ,DT,outahajala.csv
.,PUNC,outahajala.csv
nnaɣn,VB,outahajala.csv
d,C,outahajala.csv
inḍlibn,ADJ,outahajala.csv
xf,S,outahajala.csv
tmazirt,NN,outahajala.csv
nnɣ,DT,outahajala.csv
.,PUNC,outahajala.csv
da,PRPR,outahajala.csv
ittnigi,VB,outahajala.csv
umrdul,NN,outahajala.csv
nns,DT,outahajala.csv
xf,S,outahajala.csv
umzruy,NN,outahajala.csv
nnɣ,DT,outahajala.csv
.,PUNC,outahajala.csv
tsmun,VB,outahajala.csv
twada,NN,outahajala.csv
ɣr,S,outahajala.csv
baddu,NNP,outahajala.csv
tawuri,NN,outahajala.csv
d,C,outahajala.csv
urugaḍi,NN,outahajala.csv
.,PUNC,outahajala.csv
ɣir,S,outahajala.csv
awn,S_PP,outahajala.csv
ad,PRPR,outahajala.csv
tettum,VB,outahajala.csv
tiguta,NN,outahajala.csv
!,PUNC,outahajala.csv
asyat,VB,outahajala.csv
aɣ,PP,outahajala.csv
tnt,PP,outahajala.csv
ḥma,C,outahajala.csv
ad,PRPR,outahajala.csv
idsnt,S_PP,outahajala.csv
nttmyawas,VB,outahajala.csv
adday,ADV,outahajala.csv
da,PRPR,outahajala.csv
nttali,VB,outahajala.csv
.,PUNC,outahajala.csv
tnna,VB,outahajala.csv
asn,S_PP,outahajala.csv
titrit,NNP,outahajala.csv
:,PUNC,outahajala.csv
-,PUNC,outahajala.csv
yusa,VB,outahajala.csv
i,S,outahajala.csv
d,PROR,outahajala.csv
uṛugaḍi,NN,outahajala.csv
a,DT,outahajala.csv
.,PUNC,outahajala.csv
ur,NEG,outahajala.csv
ǧǧin,ADV,outahajala.csv
nri,VB,outahajala.csv
ad,PRPR,outahajala.csv
ng,VB,outahajala.csv
kra,PROT,outahajala.csv
s,S,outahajala.csv
tgrawt,NN,outahajala.csv
al,S,outahajala.csv
ass,NN,outahajala.csv
a,DT,outahajala.csv
.,PUNC,outahajala.csv
tffus,VB,outahajala.csv
twada,NN,outahajala.csv
i,S,outahajala.csv
tafka,NNP,outahajala.csv
",",PUNC,outahajala.csv
da,PROT,outahajala.csv
ɣifs,S_PP,outahajala.csv
tssagug,VB,outahajala.csv
aṭṭan,NN,outahajala.csv
.,PUNC,outahajala.csv
myawsat,VB,outahajala.csv
aɣ,PP,outahajala.csv
",",PUNC,outahajala.csv
tkksmat,VB,outahajala.csv
aɣ,PP,outahajala.csv
irinn,NN,outahajala.csv
.,PUNC,outahajala.csv
wnna,PDEM,outahajala.csv
yuḥln,VBP,outahajala.csv
",",PUNC,outahajala.csv
atgn,VB,outahajala.csv
as,S_PP,outahajala.csv
wiyaḍ,PROT,outahajala.csv
.,PUNC,outahajala.csv
anawn,NN,outahajala.csv
n,S,outahajala.csv
tnfusin,NN,outahajala.csv
tbḍa,VB,outahajala.csv
tskla,NN,outahajala.csv
tamaziɣt,ADJ,outahajala.csv
xf,S,outahajala.csv
kigan,DT,outahajala.csv
n,S,outahajala.csv
wanawn,NN,outahajala.csv
.,PUNC,outahajala.csv
tlla,VB,outahajala.csv
tmdyazt,NN,outahajala.csv
",",PUNC,outahajala.csv
ilint,VB,outahajala.csv
tnfusin,NN,outahajala.csv
niɣ,C,outahajala.csv
umiyn,NN,outahajala.csv
.,PUNC,outahajala.csv
tlla,VB,outahajala.csv
tnfust,NN,outahajala.csv
isawaln,VBP,outahajala.csv
s,S,outahajala.csv
yils,NN,outahajala.csv
n,S,outahajala.csv
imudar,NN,outahajala.csv
am,C,outahajala.csv
tin,PPOS,outahajala.csv
n,S,outahajala.csv
yinsi,NN,outahajala.csv
d,C,outahajala.csv
wuccn,NN,outahajala.csv
.,PUNC,outahajala.csv
tlla,VB,outahajala.csv
tnfust,NN,outahajala.csv
isḍṢan,VBP,outahajala.csv
zun,ADV,outahajala.csv
d,PRED,outahajala.csv
tin,PPOS,outahajala.csv
n,S,outahajala.csv
baqcic,NNP,outahajala.csv
",",PUNC,outahajala.csv
tili,VB,outahajala.csv
tad,PDEM,outahajala.csv
issallan,VBP,outahajala.csv
am,C,outahajala.csv
iṭṭu,NNP,outahajala.csv
tagujilt,ADJ,outahajala.csv
.,PUNC,outahajala.csv
tlla,VB,outahajala.csv
daɣ,ADV,outahajala.csv
tnfust,NN,outahajala.csv
issaggwadn,VBP,outahajala.csv
am,C,outahajala.csv
tin,PPOS,outahajala.csv
tamẓa,NN,outahajala.csv
niɣ,C,outahajala.csv
tarir,NN,outahajala.csv
niɣ,C,outahajala.csv
taɣẓnt,NN,outahajala.csv
.,PUNC,outahajala.csv
g,S,outahajala.csv
may,REL,outahajala.csv
ad,FOC,outahajala.csv
izrin,VBP,outahajala.csv
",",PUNC,outahajala.csv
da,PRPR,outahajala.csv
ttalsnt,VB,outahajala.csv
tmɣarin,NN,outahajala.csv
i,S,outahajala.csv
warraw,NN,outahajala.csv
nnsnt,DT,outahajala.csv
tinfusin,NN,outahajala.csv
ku,DT,outahajala.csv
iḍ,NN,outahajala.csv
.,PUNC,outahajala.csv
irgazn,NN,outahajala.csv
",",PUNC,outahajala.csv
dɣ,S,outahajala.csv
nttni,PP,outahajala.csv
",",PUNC,outahajala.csv
da,PRPR,outahajala.csv
ttalsn,VB,outahajala.csv
tinfusin,NN,outahajala.csv
g,S,outahajala.csv
isuyas,NN,outahajala.csv
zun,ADV,outahajala.csv
d,PRED,outahajala.csv
jamɛ_lfna,NNP,outahajala.csv
g,S,outahajala.csv
mṛṛakc,NNP,outahajala.csv
.,PUNC,outahajala.csv
ayyis,NN,outahajala.csv
d,C,outahajala.csv
yinsi,NN,outahajala.csv
ira,VB,outahajala.csv
yan,DT,outahajala.csv
uyyis,NN,outahajala.csv
ad,PRPR,outahajala.csv
iḍṢṢa,VB,outahajala.csv
xf,S,outahajala.csv
yinsi,NN,outahajala.csv
.,PUNC,outahajala.csv
inna,VB,outahajala.csv
as,S_PP,outahajala.csv
:,PUNC,outahajala.csv
-,PUNC,outahajala.csv
“,PUNC,outahajala.csv
ckk,PP,outahajala.csv
",",PUNC,outahajala.csv
ur,NEG,outahajala.csv
tzmird,VB,outahajala.csv
ad,PRPR,outahajala.csv
tazzld,VB,outahajala.csv
!,PUNC,outahajala.csv
”,PUNC,outahajala.csv
.,PUNC,outahajala.csv
iqqs,VB,outahajala.csv
as,S_PP,outahajala.csv
wul,NN,outahajala.csv
i,S,outahajala.csv
yinsi,NN,outahajala.csv
",",PUNC,outahajala.csv
iddu,VB,outahajala.csv
ɣr,S,outahajala.csv
tmṭṭuḍt,NN,outahajala.csv
nns,DT,outahajala.csv
",",PUNC,outahajala.csv
yals,VB,outahajala.csv
as,S_PP,outahajala.csv
ma,REL,outahajala.csv
ad,FOC,outahajala.csv
as,S_PP,outahajala.csv
inna,VB,outahajala.csv
uyyis,NN,outahajala.csv
.,PUNC,outahajala.csv
tsfirnen,VB,outahajala.csv
tinsit,NN,outahajala.csv
tini,VB,outahajala.csv
as,S_PP,outahajala.csv
:,PUNC,outahajala.csv
-,PUNC,outahajala.csv
“,PUNC,outahajala.csv
iwa,IN,outahajala.csv
askka,NN,outahajala.csv
ad,PRPR,outahajala.csv
nẓṛ,VB,outahajala.csv
wi,INT,outahajala.csv
issnn,VBP,outahajala.csv
i,S,outahajala.csv
tazzla,NN,outahajala.csv
!,PUNC,outahajala.csv
ddu,VB,outahajala.csv
ɣurs,S_PP,outahajala.csv
tinid,VB,outahajala.csv
as,S_PP,outahajala.csv
ad,PRPR,outahajala.csv
tmḥizwarm,VB,outahajala.csv
askka,NN,outahajala.csv
!,PUNC,outahajala.csv
”,PUNC,outahajala.csv
iddu,VB,outahajala.csv
yinsi,NN,outahajala.csv
ɣr,S,outahajala.csv
uyyis,NN,outahajala.csv
",",PUNC,outahajala.csv
inna,VB,outahajala.csv
as,S_PP,outahajala.csv
min,REL,outahajala.csv
as,S_PP,outahajala.csv
tnna,VB,outahajala.csv
tinsit,NN,outahajala.csv
.,PUNC,outahajala.csv
askka,NN,outahajala.csv
nns,DT,outahajala.csv
zikk,ADV,outahajala.csv
",",PUNC,outahajala.csv
tini,VB,outahajala.csv
tinsit,NN,outahajala.csv
i,S,outahajala.csv
yinsi,NN,outahajala.csv
:,PUNC,outahajala.csv
-,PUNC,outahajala.csv
“,PUNC,outahajala.csv
nkr,VB,outahajala.csv
ad,PRPR,outahajala.csv
ak,S_PP,outahajala.csv
iniɣ,VB,outahajala.csv
mamk,ADV,outahajala.csv
ɣa,PRPR,outahajala.csv
ngg,VB,outahajala.csv
ḥma,C,outahajala.csv
ad,PRPR,outahajala.csv
tzwurd,VB,outahajala.csv
ayyis,NN,outahajala.csv
.,PUNC,outahajala.csv
nkk,PP,outahajala.csv
",",PUNC,outahajala.csv
ad,PRPR,outahajala.csv
nnuffrɣ,VB,outahajala.csv
g,S,outahajala.csv
yixf,NN,outahajala.csv
n,S,outahajala.csv
ubrid,NN,outahajala.csv
mani,INT,outahajala.csv
tram,VB,outahajala.csv
ad,PRPR,outahajala.csv
tawḍm,VB,outahajala.csv
.,PUNC,outahajala.csv
xmi,C,outahajala.csv
ɣa,PRED,outahajala.csv
d,PROR,outahajala.csv
yawḍ,VB,outahajala.csv
uyyis,NN,outahajala.csv
",",PUNC,outahajala.csv
ad,PRPR,outahajala.csv
as,S_PP,outahajala.csv
iniɣ,VB,outahajala.csv
:,PUNC,outahajala.csv
ha,DT,outahajala.csv
iyi,PP,outahajala.csv
",",PUNC,outahajala.csv
izwarɣ,VB,outahajala.csv
ak,S_PP,outahajala.csv
!,PUNC,outahajala.csv
”,PUNC,outahajala.csv
afus,NN,outahajala.csv
g,S,outahajala.csv
ufus,NN,outahajala.csv
mc,C,outahajala.csv
trid,VB,outahajala.csv
ad,PRPR,outahajala.csv
nmmnussu,VB,outahajala.csv
;,PUNC,outahajala.csv
ad,PRPR,outahajala.csv
nswingm,VB,outahajala.csv
ku,DT,outahajala.csv
ass,NN,outahajala.csv
;,PUNC,outahajala.csv
ad,PRPR,outahajala.csv
isrs,VB,outahajala.csv
awal,NN,outahajala.csv
xf,S,outahajala.csv
wayyaḍ,ADV,outahajala.csv
;,PUNC,outahajala.csv
afus,NN,outahajala.csv
g,S,outahajala.csv
ufus,NN,outahajala.csv
aynna,PROT,outahajala.csv
iẓẓayn,VBP,outahajala.csv
ad,PRPR,outahajala.csv
ifsus,VB,outahajala.csv
.,PUNC,outahajala.csv
mc,PROT,outahajala.csv
trid,VB,outahajala.csv
ad,PRPR,outahajala.csv
iddu,VB,outahajala.csv
;,PUNC,outahajala.csv
ad,PRPR,outahajala.csv
nasi,VB,outahajala.csv
aggwa,NN,outahajala.csv
;,PUNC,outahajala.csv
ad,PRPR,outahajala.csv
nagm,VB,outahajala.csv
aman,NN,outahajala.csv
;,PUNC,outahajala.csv
afus,NN,outahajala.csv
g,S,outahajala.csv
ufus,NN,outahajala.csv
aynna,PROT,outahajala.csv
iẓẓayn,VBP,outahajala.csv
ad,PRPR,outahajala.csv
ifsus,VB,outahajala.csv
mc,C,outahajala.csv
trid,VB,outahajala.csv
ad,PRPR,outahajala.csv
nali,VB,outahajala.csv
;,PUNC,outahajala.csv
ad,PRPR,outahajala.csv
izzr,VB,outahajala.csv
isnnann,NN,outahajala.csv
;,PUNC,outahajala.csv
s,S,outahajala.csv
tidi,NN,outahajala.csv
ikks,VB,outahajala.csv
fad,NN,outahajala.csv
;,PUNC,outahajala.csv
afus,NN,outahajala.csv
g,S,outahajala.csv
ufus,NN,outahajala.csv
aynna,PROT,outahajala.csv
iẓẓayn,VBP,outahajala.csv
ad,PRPR,outahajala.csv
ifsus,VB,outahajala.csv
.,PUNC,outahajala.csv
mc,PROT,outahajala.csv
trid,VB,outahajala.csv
ad,PRPR,outahajala.csv
nawḍ,VB,outahajala.csv
",",PUNC,outahajala.csv
ad,PRPR,outahajala.csv
nssiɣ,VB,outahajala.csv
asidd,NN,outahajala.csv
;,PUNC,outahajala.csv
ad,PRPR,outahajala.csv
iẓẓɛ,VB,outahajala.csv
tillas,NN,outahajala.csv
afus,NN,outahajala.csv
g,S,outahajala.csv
ufus,NN,outahajala.csv
aynna,PROT,outahajala.csv
iẓẓayn,VBP,outahajala.csv
ad,PRPR,outahajala.csv
ifsus,VB,outahajala.csv
(,PUNC,outahajala.csv
ttuyasid,VB,outahajala.csv
sg,NN,outahajala.csv
udlis,NN,outahajala.csv
:,PUNC,outahajala.csv
tifawin,NN,outahajala.csv
a,VOC,outahajala.csv
tamaziɣt,NN,outahajala.csv
2,ROT,outahajala.csv
),PUNC,outahajala.csv
ill,NN,outahajala.csv
inu,DT,outahajala.csv
aman,NN,outahajala.csv
",",PUNC,outahajala.csv
aman,NN,outahajala.csv
",",PUNC,outahajala.csv
aman,NN,outahajala.csv
aftis,NN,outahajala.csv
",",PUNC,outahajala.csv
aftis,NN,outahajala.csv
",",PUNC,outahajala.csv
aftis,NN,outahajala.csv
am,C,outahajala.csv
uwlaf,NN,outahajala.csv
n,S,outahajala.csv
udlis,NN,outahajala.csv
ittwaklun,VBP,outahajala.csv
s,S,outahajala.csv
uziza,NN,outahajala.csv
s,S,outahajala.csv
tfassin,NN,outahajala.csv
n,S,outahajala.csv
umiɣis,NN,outahajala.csv
.,PUNC,outahajala.csv
aman,NN,outahajala.csv
",",PUNC,outahajala.csv
aman,NN,outahajala.csv
",",PUNC,outahajala.csv
aman,NN,outahajala.csv
tggur,VB,outahajala.csv
dagsn,S_PP,outahajala.csv
tanawt,NN,outahajala.csv
tgmmr,VB,outahajala.csv
islman,NN,outahajala.csv
tznuza,VB,outahajala.csv
i,S,outahajala.csv
iwdan,NN,outahajala.csv
.,PUNC,outahajala.csv
iccini,VB,outahajala.csv
iḥnjirn,NN,outahajala.csv
itirar,NN,outahajala.csv
dg,S,outahajala.csv
uftis,NN,outahajala.csv
ntazzl,VB,outahajala.csv
",",PUNC,outahajala.csv
nnṭṭu,VB,outahajala.csv
dg,S,outahajala.csv
yijdi,NN,outahajala.csv
n,S,outahajala.csv
uftis,NN,outahajala.csv
.,PUNC,outahajala.csv
aman,NN,outahajala.csv
",",PUNC,outahajala.csv
aman,NN,outahajala.csv
",",PUNC,outahajala.csv
aman,NN,outahajala.csv
aftis,NN,outahajala.csv
",",PUNC,outahajala.csv
aftis,NN,outahajala.csv
",",PUNC,outahajala.csv
aftis,NN,outahajala.csv
.,PUNC,outahajala.csv
(,PUNC,outahajala.csv
ittuyasi,VB,outahajala.csv
d,PROR,outahajala.csv
sg,S,outahajala.csv
udlis,NN,outahajala.csv
:,PUNC,outahajala.csv
tifawin,NN,outahajala.csv
a,VOC,outahajala.csv
tamaziɣt,NN,outahajala.csv
2,NUM,outahajala.csv
),PUNC,outahajala.csv
tudrt,NN,outahajala.csv
n,S,outahajala.csv
waddag,NN,outahajala.csv
mamk,ADV,outahajala.csv
ittgg,VB,outahajala.csv
waddag,NN,outahajala.csv
ḥma,C,outahajala.csv
ad,PRPR,outahajala.csv
yimɣur,VB,outahajala.csv
d,C,outahajala.csv
ad,PRPR,outahajala.csv
idus,VB,outahajala.csv
?,PUNC,outahajala.csv
g,S,outahajala.csv
umzwaru,ADJ,outahajala.csv
",",PUNC,outahajala.csv
da,PRPR,outahajala.csv
ssumumn,VB,outahajala.csv
iẓuṛan,NN,outahajala.csv
n,S,outahajala.csv
waddag,NN,outahajala.csv
aman,NN,outahajala.csv
immrksn,VBP,outahajala.csv
d,C,outahajala.csv
uẓuṭ,NN,outahajala.csv
d,C,outahajala.csv
tisnt,NN,outahajala.csv
n,S,outahajala.csv
wakal,NN,outahajala.csv
.,PUNC,outahajala.csv
ar,PRPR,outahajala.csv
ilmma,ADV,outahajala.csv
ttddun,VB,outahajala.csv
ɣr,S,outahajala.csv
agjja,NN,outahajala.csv
n,S,outahajala.csv
waddag,NN,outahajala.csv
",",PUNC,outahajala.csv
alin,VB,outahajala.csv
ar,S,outahajala.csv
tiṢḍwin,NN,outahajala.csv
d,C,outahajala.csv
ifrawn,NN,outahajala.csv
.,PUNC,outahajala.csv
aman,NN,outahajala.csv
ad,PRPR,outahajala.csv
issumum,VB,outahajala.csv
waddag,NN,outahajala.csv
sg,S,outahajala.csv
iẓuṛan,NN,outahajala.csv
",",PUNC,outahajala.csv
nqqar,VB,outahajala.csv
asn,S_PP,outahajala.csv
tajummaḍt,NN,outahajala.csv
.,PUNC,outahajala.csv
s,S,outahajala.csv
tawsa,NN,outahajala.csv
n,S,outahajala.csv
tufawt,NN,outahajala.csv
n,S,outahajala.csv
tafukt,NN,outahajala.csv
",",PUNC,outahajala.csv
da,PRPR,outahajala.csv
tt,PP,outahajala.csv
ssnwan,VB,outahajala.csv
ifrawn,NN,outahajala.csv
n,S,outahajala.csv
waddag,NN,outahajala.csv
.,PUNC,outahajala.csv
g,S,outahajala.csv
wakud,NN,outahajala.csv
ann,DT,outahajala.csv
",",PUNC,outahajala.csv
da,PRPR,outahajala.csv
d,PROR,outahajala.csv
ssufuɣn,VB,outahajala.csv
ifrawn,NN,outahajala.csv
uksijin,NN,outahajala.csv
isunfus,VB,outahajala.csv
ufgan,NN,outahajala.csv
d,C,outahajala.csv
imudar,NN,outahajala.csv
.,PUNC,outahajala.csv
g,S,outahajala.csv
umggaru,NN,outahajala.csv
",",PUNC,outahajala.csv
da,PRPR,outahajala.csv
d,PROR,outahajala.csv
tettggwz,VB,outahajala.csv
tjummaḍt,NN,outahajala.csv
ad,DT,outahajala.csv
sg,S,outahajala.csv
ifrawn,NN,outahajala.csv
ar,S,outahajala.csv
iẓuṛan,NN,outahajala.csv
afad,C,outahajala.csv
ad,PRPR,outahajala.csv
d,PROR,outahajala.csv
issufɣ,VB,outahajala.csv
waddag,NN,outahajala.csv
ifrawn,NN,outahajala.csv
d,C,outahajala.csv
ujddig,NN,outahajala.csv
amaynu,ADJ,outahajala.csv
.,PUNC,outahajala.csv
addag,ADV,outahajala.csv
",",PUNC,outahajala.csv
ittddr,VB,outahajala.csv
zun,ADV,outahajala.csv
d,PRED,outahajala.csv
afgan,NN,outahajala.csv
.,PUNC,outahajala.csv
aḍahiṛ,NN,outahajala.csv
isbddn,VBP,outahajala.csv
asinag,NN,outahajala.csv
agldan,ADJ,outahajala.csv
n,S,outahajala.csv
tussna,NN,outahajala.csv
tamaziɣt,ADJ,outahajala.csv
:,PUNC,outahajala.csv
isrs,VB,outahajala.csv
bab,DT,outahajala.csv
n,S,outahajala.csv
waddur,NN,outahajala.csv
agllid,ADJ,outahajala.csv
muḥmmd,NNP,outahajala.csv
wiss,DT,outahajala.csv
ṢḍiṢ,NN,outahajala.csv
taɣtast,NNP,outahajala.csv
ad,PRPR,outahajala.csv
ittuskar,VB,outahajala.csv
usinag,NN,outahajala.csv
agldan,ADJ,outahajala.csv
n,S,outahajala.csv
tussna,NN,outahajala.csv
tamaziɣt,ADJ,outahajala.csv
",",PUNC,outahajala.csv
umi,ADV,outahajala.csv
inna,VB,outahajala.csv
g,S,outahajala.csv
yinaw,NN,outahajala.csv
n,S,outahajala.csv
udabu,NN,outahajala.csv
(,PUNC,outahajala.csv
30,NUM,outahajala.csv
yulyuz,NN,outahajala.csv
2001,NUM,outahajala.csv
),PUNC,outahajala.csv
",",PUNC,outahajala.csv
aqqa,PRPR,outahajala.csv
ixs,VB,outahajala.csv
ad,PRPR,outahajala.csv
ifk,VB,outahajala.csv
iǧǧ,DT,outahajala.csv
n,S,outahajala.csv
udm,NN,outahajala.csv
yaḍn,DT,outahajala.csv
i,PROT,outahajala.csv
tussna,NN,outahajala.csv
tamaziɣt,NN,outahajala.csv
.,PUNC,outahajala.csv
dffir,ADV,outahajala.csv
taɣtast,NN,outahajala.csv
a,DT,outahajala.csv
",",PUNC,outahajala.csv
isti,VB,outahajala.csv
ict,DT,outahajala.csv
n,S,outahajala.csv
tsqqimt,NN,outahajala.csv
mẓẓiyn,VBP,outahajala.csv
tazmzant,NN,outahajala.csv
dg,S,outahajala.csv
illa,VB,outahajala.csv
mas,NN,outahajala.csv
muḥmmd,NNP,outahajala.csv
cafik,NNP,outahajala.csv
",",PUNC,outahajala.csv
anbdad,NN,outahajala.csv
amzwaru,ADJ,outahajala.csv
n,S,outahajala.csv
usinag,NN,outahajala.csv
",",PUNC,outahajala.csv
d,C,outahajala.csv
mas,DT,outahajala.csv
ɛdlɛziz,NNP,outahajala.csv
mẓyan,NNP,outahajala.csv
bllfqih,NNP,outahajala.csv
",",PUNC,outahajala.csv
amsmal,NN,outahajala.csv
(,PUNC,outahajala.csv
amcciwṛ,NN,outahajala.csv
),PUNC,outahajala.csv
n,S,outahajala.csv
ugllid,NN,outahajala.csv
",",PUNC,outahajala.csv
d,C,outahajala.csv
mas,DT,outahajala.csv
muḥmmd,NNP,outahajala.csv
rucdi,NNP,outahajala.csv
ccraybi,NNP,outahajala.csv
",",PUNC,outahajala.csv
anmhal,NN,outahajala.csv
n,S,outahajala.csv
umaris,NN,outahajala.csv
agldan,NN,outahajala.csv
",",PUNC,outahajala.csv
d,C,outahajala.csv
mas,NN,outahajala.csv
ḥasan,NNP,outahajala.csv
awrid,NNP,outahajala.csv
",",PUNC,outahajala.csv
amsiwl,NN,outahajala.csv
s,S,outahajala.csv
yism,NN,outahajala.csv
n,S,outahajala.csv
iɣrm,NN,outahajala.csv
agldan,ADJ,outahajala.csv
d,C,outahajala.csv
mas,NN,outahajala.csv
ɛbdlwhhab,NNP,outahajala.csv
bnmnṢuṛ,NNP,outahajala.csv
",",PUNC,outahajala.csv
asmzruy,NN,outahajala.csv
n,S,outahajala.csv
tgldit,NN,outahajala.csv
.,PUNC,outahajala.csv
tẓli,VB,outahajala.csv
tsqqimt,NN,outahajala.csv
ad,DT,outahajala.csv
i,S,outahajala.csv
usmutg,NN,outahajala.csv
n,S,outahajala.csv
uḍahiṛ,NN,outahajala.csv
lli,REL,outahajala.csv
rad,PRPR,outahajala.csv
isbdd,VB,outahajala.csv
asinag,NN,outahajala.csv
",",PUNC,outahajala.csv
iswuttu,VB,outahajala.csv
tiwuriwin,NN,outahajala.csv
nns,DT,outahajala.csv
",",PUNC,outahajala.csv
isnmala,VB,outahajala.csv
tinagmaḍin,NN,outahajala.csv
nns,DT,outahajala.csv
.,PUNC,outahajala.csv
umi,ADV,outahajala.csv
tzzri,VB,outahajala.csv
tsqqimt,NN,outahajala.csv
ad,DT,outahajala.csv
aḍṛiṢ,NN,outahajala.csv
n,S,outahajala.csv
uḍahiṛ,NN,outahajala.csv
i,S,outahajala.csv
ugllid,NN,outahajala.csv
",",PUNC,outahajala.csv
tettuskar,VB,outahajala.csv
ict,DT,outahajala.csv
n,S,outahajala.csv
tfugla,NN,outahajala.csv
mqqurn,VBP,outahajala.csv
g,S,outahajala.csv
ujdir,NNP,outahajala.csv
",",PUNC,outahajala.csv
g,S,outahajala.csv
tmnaḍt,NN,outahajala.csv
n,S,outahajala.csv
xnifra,NNP,outahajala.csv
",",PUNC,outahajala.csv
ass,NN,outahajala.csv
n,S,outahajala.csv
17,NUM,outahajala.csv
kṭubṛ,NN,outahajala.csv
2001,NUM,outahajala.csv
.,PUNC,outahajala.csv
isrs,VB,outahajala.csv
gis,S_PP,outahajala.csv
ugllid,NN,outahajala.csv
azwl,NN,outahajala.csv
nns,DT,outahajala.csv
xf,S,outahajala.csv
uḍṛiṢ,NN,outahajala.csv
ad,DT,outahajala.csv
.,PUNC,outahajala.csv
illa,VB,outahajala.csv
g,S,outahajala.csv
tfugla,NNP,outahajala.csv
a,DT,outahajala.csv
imsmaln,NN,outahajala.csv
(,PUNC,outahajala.csv
imcciwar,NN,outahajala.csv
),PUNC,outahajala.csv
n,S,outahajala.csv
ugllid,NN,outahajala.csv
",",PUNC,outahajala.csv
d,C,outahajala.csv
wagmamn,NN,outahajala.csv
n,S,outahajala.csv
tnbaḍt,NN,outahajala.csv
",",PUNC,outahajala.csv
d,C,outahajala.csv
imzwarn,NN,outahajala.csv
n,S,outahajala.csv
ikabarn,NN,outahajala.csv
isrtann,ADJ,outahajala.csv
d,C,outahajala.csv
yin,PPOS,outahajala.csv
n,S,outahajala.csv
inmula,NN,outahajala.csv
